Time,Open,high,low,close,volume,trades
1604952000000,0.25007000,0.25092000,0.25007000,0.25057000,708747.10000000,575
1604951100000,0.24998000,0.25017000,0.24976000,0.25007000,1126729.20000000,485
1604950200000,0.25097000,0.25111000,0.24974000,0.25001000,1186132.40000000,636
1604949300000,0.25086000,0.25126000,0.25077000,0.25089000,944603.80000000,530
1604948400000,0.25042000,0.25092000,0.25010000,0.25091000,687937.70000000,539
1604947500000,0.25015000,0.25057000,0.24988000,0.25043000,1519471.30000000,821
1604946600000,0.24970000,0.25023000,0.24970000,0.25016000,598189.30000000,417
1604945700000,0.24995000,0.25018000,0.24955000,0.24967000,1069292.00000000,607
1604944800000,0.24977000,0.25012000,0.24912000,0.24995000,1646084.70000000,1095
1604943900000,0.24974000,0.24994000,0.24931000,0.24977000,1017914.90000000,544
1604943000000,0.24870000,0.24983000,0.24856000,0.24974000,1677269.70000000,850
1604942100000,0.24917000,0.24969000,0.24867000,0.24876000,2011682.60000000,797
1604941200000,0.24852000,0.24936000,0.24844000,0.24918000,1839397.80000000,932
1604940300000,0.24838000,0.24878000,0.24791000,0.24857000,1956486.70000000,1015
1604939400000,0.24747000,0.24880000,0.24735000,0.24838000,2197695.60000000,1197
1604938500000,0.24602000,0.24800000,0.24566000,0.24748000,2901847.60000000,1847
1604937600000,0.24658000,0.24737000,0.24588000,0.24598000,3998466.90000000,2391
1604936700000,0.24734000,0.24772000,0.24641000,0.24660000,3316597.70000000,1677
1604935800000,0.24765000,0.24800000,0.24674000,0.24739000,2520901.00000000,1358
1604934900000,0.24602000,0.24788000,0.24557000,0.24764000,3332317.30000000,1834
1604934000000,0.24796000,0.24854000,0.24566000,0.24593000,7073864.20000000,3267
1604933100000,0.25072000,0.25098000,0.24728000,0.24797000,4348399.10000000,2246
1604932200000,0.24979000,0.25114000,0.24978000,0.25072000,2260640.70000000,1087
1604931300000,0.24966000,0.25037000,0.24876000,0.24977000,1925223.00000000,1105
1604930400000,0.25022000,0.25095000,0.24949000,0.24967000,1861657.90000000,1022
1604929500000,0.25020000,0.25048000,0.24861000,0.25022000,3654429.40000000,1970
1604928600000,0.24928000,0.25063000,0.24926000,0.25016000,3292516.10000000,1551
1604927700000,0.24993000,0.25089000,0.24860000,0.24927000,4299836.20000000,2388
1604926800000,0.25213000,0.25226000,0.24959000,0.24993000,4637433.80000000,1978
1604925900000,0.25270000,0.25300000,0.25143000,0.25213000,2289645.80000000,1716
1604925000000,0.25230000,0.25322000,0.25221000,0.25267000,1522513.00000000,1055
1604924100000,0.25169000,0.25308000,0.25160000,0.25234000,2224494.20000000,1518
1604923200000,0.25557000,0.25557000,0.25152000,0.25166000,7691427.70000000,3251
1604922300000,0.25302000,0.25577000,0.25302000,0.25554000,3887290.30000000,2153
1604921400000,0.25298000,0.25327000,0.25290000,0.25300000,750381.50000000,481
1604920500000,0.25329000,0.25340000,0.25295000,0.25299000,929798.60000000,497
1604919600000,0.25309000,0.25338000,0.25254000,0.25329000,1531871.00000000,948
1604918700000,0.25256000,0.25329000,0.25245000,0.25308000,1384919.10000000,595
1604917800000,0.25198000,0.25256000,0.25162000,0.25256000,988020.50000000,508
1604916900000,0.25226000,0.25230000,0.25172000,0.25193000,718678.30000000,515
1604916000000,0.25114000,0.25248000,0.25109000,0.25227000,1385207.70000000,843
1604915100000,0.25128000,0.25181000,0.25093000,0.25120000,1206339.90000000,776
1604914200000,0.25137000,0.25189000,0.25122000,0.25128000,846275.70000000,635
1604913300000,0.25199000,0.25218000,0.25135000,0.25135000,1353882.60000000,737
1604912400000,0.25180000,0.25244000,0.25175000,0.25204000,1310382.40000000,737
1604911500000,0.25125000,0.25227000,0.25121000,0.25179000,1957536.30000000,1191
1604910600000,0.24917000,0.25143000,0.24872000,0.25125000,2578196.10000000,1559
1604909700000,0.25029000,0.25037000,0.24896000,0.24919000,2579113.10000000,1331
1604908800000,0.24958000,0.25041000,0.24942000,0.25014000,1638717.40000000,977
1604907900000,0.25186000,0.25187000,0.24942000,0.24958000,2286132.70000000,1386
1604907000000,0.25084000,0.25198000,0.25084000,0.25187000,1450541.40000000,778
1604906100000,0.25070000,0.25078000,0.25013000,0.25078000,824471.50000000,668
1604905200000,0.25006000,0.25084000,0.24980000,0.25073000,1472258.00000000,960
1604904300000,0.25022000,0.25035000,0.24991000,0.25006000,1281711.70000000,701
1604903400000,0.25155000,0.25155000,0.24992000,0.25023000,2868454.70000000,1520
1604902500000,0.25253000,0.25272000,0.25154000,0.25156000,1112938.40000000,760
1604901600000,0.25278000,0.25278000,0.25243000,0.25254000,515084.20000000,351
1604900700000,0.25298000,0.25310000,0.25250000,0.25278000,1075146.40000000,561
1604899800000,0.25284000,0.25308000,0.25266000,0.25298000,1232181.60000000,732
1604898900000,0.25211000,0.25286000,0.25211000,0.25283000,746570.60000000,526
1604898000000,0.25186000,0.25217000,0.25115000,0.25212000,1397581.40000000,802
1604897100000,0.25188000,0.25204000,0.25146000,0.25185000,844527.50000000,443
1604896200000,0.25190000,0.25200000,0.25134000,0.25192000,1546824.70000000,616
1604895300000,0.25170000,0.25216000,0.25140000,0.25186000,715894.00000000,558
1604894400000,0.25262000,0.25262000,0.25109000,0.25174000,1494720.40000000,1062
1604893500000,0.25294000,0.25307000,0.25256000,0.25263000,488370.20000000,391
1604892600000,0.25289000,0.25320000,0.25277000,0.25300000,403060.40000000,302
1604891700000,0.25230000,0.25308000,0.25199000,0.25291000,691189.00000000,465
1604890800000,0.25308000,0.25310000,0.25220000,0.25231000,1020562.70000000,524
1604889900000,0.25360000,0.25360000,0.25279000,0.25308000,1075028.00000000,600
1604889000000,0.25345000,0.25392000,0.25345000,0.25361000,738959.10000000,401
1604888100000,0.25320000,0.25355000,0.25280000,0.25343000,847556.70000000,577
1604887200000,0.25350000,0.25359000,0.25273000,0.25316000,1974774.60000000,823
1604886300000,0.25406000,0.25408000,0.25324000,0.25349000,1443974.60000000,751
1604885400000,0.25428000,0.25473000,0.25407000,0.25413000,619288.10000000,371
1604884500000,0.25517000,0.25521000,0.25423000,0.25423000,1079137.10000000,543
1604883600000,0.25518000,0.25547000,0.25462000,0.25510000,1123748.80000000,651
1604882700000,0.25608000,0.25620000,0.25482000,0.25519000,2523217.30000000,1178
1604881800000,0.25439000,0.25618000,0.25430000,0.25608000,1973517.70000000,1066
